XNNMKY,XNCLCD,XNNAME,XNADD1,XNADD2,XNCDCT,XNCITY,XNSTTE,XNCTRY,XNZIP,XNNOBP,XNNOFP,XNNOKP,XNNOAP,XNRTTX,XNTIN,XNSTIN,XNADBR,XNBIÑ,XNHBIÑ,XNMBÑ,XNFRST,XNATRN,XNAFRA,XNLNCD,XNVAID,XNTAXR,XNTAXN,XNCDON,XNDDON,XNSDON,XNLNON,XNGLON,XNIRON,XNHDPR,XNMCPR,XNMACD,XNCDCI,XNCDMR,XNCDST,XNCDU1,XNCDU2,XNCDU3,XNENDT,XNENTM,XNENUS,XNENWS,XNDTLM
67.0,0     ,CENTRO DE PAGOS CALLE 72                ,CL 72  8 56 LC 1                        ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,913131484.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,67.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000021,002005,000008,0     ,0.0,0.0,          ,          ,20201123.0
68.0,0     ,IBAGUE                                  ,CRA 3 14 A 18                           ,                                        ,73001000.0,IBAGUE                       ,TOLIMA         ,COL,11068     ,6082771216.0,2614468.0,6048261114.0,2619407.0,0.0,0.0,8909039388.0,001,0.0,N,68.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000018,000002,000001,005005,000001,0     ,0.0,0.0,          ,          ,20210910.0
69.0,0     ,ARMENIA CENTRO                          ,CR 17 Ñ 19 47                           ,                                        ,63001000.0,ARMENIA (QUINDIO)            ,QUINDIO        ,COL,11069     ,6067379903.0,6067446244.0,6046747746.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,69.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,013005,000001,0     ,0.0,0.0,          ,          ,20210910.0
70.0,0     ,MANIZALES                               ,CRA 22 20 55                            ,                                        ,17001000.0,MANIZALES                    ,CALDAS         ,COL,11070     ,6068918301.0,0.0,6046884103.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,70.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000001,006005,000001,0     ,0.0,0.0,          ,          ,20211102.0
71.0,0     ,EXITO CALLE 80                          ,CRA 59A Ñ 79 30                         ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,917423687.0,916302522.0,0.0,514901111.0,0.0,0.0,8909039388.0,002,0.0,N,71.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000013,002005,000003,0     ,0.0,0.0,          ,          ,20210628.0
72.0,0     ,AVENIDA LAS VEGAS                       ,CRA 48 25AA SUR 70                      ,                                        ,5266000.0,ENVIGADO                     ,ANTIOQUIA      ,COL,          ,6044446957.0,6043314127.0,6044331412.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,375.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000003,000001,000000,001005,000003,0     ,0.0,0.0,          ,          ,20210910.0
73.0,0     ,PEREIRA                                 ,CRA 8A Ñ 17 50                          ,                                        ,66001000.0,PEREIRA                      ,RISARALDA      ,COL,11073     ,6063400034.0,6063333126.0,6046333899.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,73.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000001,010005,000001,0     ,0.0,0.0,          ,          ,20210910.0
74.0,0     ,PASTO                                   ,CLL 19 Ñ 24 52                          ,                                        ,52001000.0,PASTO                        ,NARIÑO         ,COL,11074     ,6027232324.0,6027222325.0,6042723448.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,74.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016005,000001,1     ,0.0,0.0,          ,          ,20220412.0
75.0,0     ,CIO. INT. CALI                          ,AV 8 NORTE Ñ 12 N 43 PISO 1             ,PISO 1                                  ,76001000.0,CALI                         ,VALLE          ,COL,          ,6025540522.0,0.0,6042389716.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,75.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000056,000003,000002,004005,000000,0     ,0.0,0.0,          ,          ,20210910.0
76.0,0     ,NEIVA                                   ,CL 8 N 4 71                             ,                                        ,41001000.0,NEIVA                        ,HUILA          ,COL,11076     ,6088631044.0,6088712698.0,6048871046.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,76.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000019,000002,000000,014005,000001,1     ,0.0,0.0,          ,          ,20211102.0
77.0,0     ,TEQUENDAMA                              ,CLL 5 No 42 23                          ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11745     ,6024850536.0,0.0,6042353470.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,77.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000032,000003,000001,004005,000002,0     ,0.0,0.0,          ,          ,20211102.0
79.0,0     ,LA QUINTA                               ,CR 5 Ñ 37B 15 LC 208                    ,                                        ,73001000.0,IBAGUE                       ,TOLIMA         ,COL,11079     ,6082642688.0,6082665454.0,6048264268.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,79.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000018,000002,000003,005005,000002,0     ,0.0,0.0,          ,          ,20210910.0
80.0,0     ,BARRANQUILLA                            ,CRA 44 37 19                            ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11769     ,6053850476.0,0.0,3407283.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,80.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000001,008005,000001,0     ,0.0,0.0,          ,          ,20211111.0
81.0,0     ,AVENIDA KENNEDY                         ,CL 72 Ñ 45 72                           ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11477     ,6053850477.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,81.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000003,008005,000001,0     ,0.0,0.0,          ,          ,20220929.0
82.0,0     ,LAS PENITAS                             ,CRA 25 N 23-49 C.CIAL SAN FRANCISCO     ,                                        ,70001000.0,SINCELEJO                    ,SUCRE          ,COL,11506     ,6052771063.0,0.0,6045832070.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,82.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000000,007080,000001,1     ,0.0,0.0,          ,          ,20220302.0
83.0,0     ,MIRAMAR                                 ,CR 43 Ñ 99 50                           ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11554     ,6053850478.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,83.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000003,008005,000008,1     ,0.0,0.0,          ,          ,20220929.0
84.0,0     ,BULEVAR                                 ,CR 58 Ñ 127 59 LC 108-91                ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11198     ,6017435433.0,6012260923.0,6041613048.0,6016130464.0,0.0,0.0,8909039388.0,001,0.0,N,84.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000022,002005,000002,1     ,0.0,0.0,          ,          ,20210910.0
85.0,0     ,CENTRO COMERCIAL SERREZUELA             ,CLL 32 N 26 35                          ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,11085     ,6056933381.0,0.0,6056644026.0,6056640091.0,0.0,0.0,8909039388.0,001,0.0,N,85.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000001,009005,000001,1     ,0.0,0.0,          ,          ,20220928.0
86.0,0     ,BOCAGRANDE                              ,CLL 5 Ñ 2 44                            ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,11787     ,6056943335.0,6056655720.0,6045365419.0,6056655984.0,0.0,0.0,8909039388.0,001,0.0,N,86.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000001,009005,000002,0     ,0.0,0.0,          ,          ,20211111.0
87.0,0     ,BAVARIA YUMBO                           ,AUTOP CALI YUMBO KM 5 LT 5 CL 15 CR 15  ,                                        ,76892000.0,YUMBO                        ,VALLE          ,COL,          ,6025766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,87.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000055,000003,000000,004005,000000,0     ,0.0,0.0,          ,          ,20210910.0
88.0,0     ,CUCUTA                                  ,AV 5 N 9 80 CENTRO                      ,                                        ,54001000.0,CUCUTA                       ,NORTE DE SANTAN,COL,11088     ,6075717554.0,0.0,0.0,6075716444.0,0.0,0.0,8909039388.0,001,0.0,N,88.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000017,000002,000000,011005,000001,1     ,0.0,0.0,          ,          ,20211102.0
89.0,0     ,CABECERA                                ,CRA 34 51 17                            ,                                        ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,          ,6076436000.0,6076478714.0,0.0,6047643600.0,0.0,0.0,8909039388.0,002,0.0,N,89.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000003,003005,000002,0     ,0.0,0.0,          ,          ,20210910.0
90.0,0     ,MEGAMALL                                ,CRA 33A Ñ 29 15                         ,C.C. MEGAMALL                           ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,11078     ,6076358787.0,6017635003.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,90.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000001,003005,000008,0     ,0.0,0.0,          ,          ,20211102.0
91.0,0     ,MONTERIA                                ,AV 1 Ñ 30 32 PISO 1                     ,                                        ,23001000.0,MONTERIA                     ,CORDOBA        ,COL,11091     ,6047890659.0,0.0,6044782236.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,91.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000000,007005,000001,0     ,0.0,0.0,          ,          ,20220202.0
93.0,0     ,SAHAGUN                                 ,CRA 9 Ñ 14 35                           ,                                        ,23660000.0,SAHAGUN                      ,CORDOBA        ,COL,          ,6047894030.0,6047778611.0,6044777814.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,93.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000000,007010,000003,1     ,0.0,0.0,          ,          ,20220902.0
95.0,0     ,CIO INT BQUILLA                         ,CLL 64 Ñ 50 155                         ,CRA 44 No 37 19                         ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,          ,6053717700.0,3405708.0,6045841487.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,95.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000056,000004,000001,008005,000000,0     ,0.0,0.0,          ,          ,20210910.0
97.0,0     ,VILLANUEVA                              ,CRA 49 N° 57-51 LOC 104 C.C.VILLANUEVA  ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6044446961.0,0.0,6044251114.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,97.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000001,000001,000003,001005,000001,0     ,0.0,0.0,          ,          ,20210910.0
99.0,0     ,DIR GENERAL                             ,CRA 52 No 50 20                         ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6045115516.0,6045121352.0,0.0,6044511551.0,0.0,0.0,8909039388.0,002,0.0,Y,99.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000020,000009,000004,001005,000000,0     ,0.0,0.0,          ,          ,20210910.0
168.0,0     ,TOBERIN                                 ,AUTOPISTA NORTE 163 A 68                ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11944     ,6017426684.0,6013907330.0,0.0,6041678484.0,0.0,0.0,8909039388.0,001,0.0,N,168.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000015,000006,000029,002005,000003,0     ,0.0,0.0,          ,          ,20220302.0
274.0,0     ,AVENIDA BOLIVARIANA                     ,TV 34B 66A 96                           ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,11551     ,6044447013.0,0.0,601423500.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,274.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000004,000001,000007,001005,000002,0     ,0.0,0.0,          ,          ,20220425.0
292.0,0     ,CENTRO DE LA CONFECCION                 ,CRA 52D No 76 67                        ,                                        ,5360000.0,ITAGUI                       ,ANTIOQUIA      ,COL,11015     ,6044447038.0,0.0,601437105.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,292.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000072,000001,000000,001015,000004,0     ,0.0,0.0,          ,          ,20220202.0
326.0,0     ,CIUDAD JARDIN                           ,CRA 100 No 16 24                        ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,          ,923332236.0,3332359.0,923332419.0,3335838.0,0.0,0.0,8909039388.0,002,0.0,N,326.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000028,000003,000001,004005,000002,0     ,0.0,0.0,          ,          ,20130812.0
92.0,0     ,LEASING LEGO IFRS                       ,CRA 48N 26-85                           ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,4040000.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0.0,N,92.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000002,000001,000000,007025,000000,0     ,0.0,0.0,          ,          ,20160201.0
78.0,0     ,EL CACIQUE                              ,CL 93 CON CARRERA 34                    ,ESQUINA LOCAL 191 CTRO CCIAL EL CACIQUE ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,11078     ,6076365454.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,78.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000001,015005,000000,0     ,0.0,0.0,          ,          ,20211102.0
167.0,0     ,AVENIDA 82                              ,AV.82 # 11-64 LOCAL 3-4                 ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11167     ,6017428809.0,6011743708.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,167.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000021,002005,000002,0     ,19950630.0,143110.0,GPICAPNPO ,WSGPI28S1 ,20210910.0
36.0,0     ,SEGOVIA                                 ,Carrera 49 # 49-59                      ,                                        ,5736000.0,SEGOVIA - SEGOVIA            ,ANTIOQUIA      ,COL,          ,6044040000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,36.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000007,000001,000000,001999,000008,1     ,19950630.0,171555.0,GPICAPNPO ,WSGPI28S1 ,20210910.0
56.0,0     ,ETB VILLAVICENCIO                       ,CL 15 Ñ 24 27 NUEVO RICAURTE            ,                                        ,50001000.0,VILLAVICENCIO                ,META           ,COL,          ,986848575.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,56.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000022,000002,000000,015999,000008,0     ,19950630.0,171810.0,GPICAPNPO ,WSGPI28S1 ,20180703.0
692.0,0     ,ALTO PRADO                              ,CL 79 50 71 LOCAL 2 AL 6                ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11487     ,6053850752.0,6053560681.0,0.0,6053457623.0,0.0,0.0,8909039388.0,001,0.0,N,692.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000004,008005,000002,0     ,19950630.0,172538.0,GPICAPNPO ,WSGPI28S1 ,20220929.0
98.0,0     ,MALL PLAZA DEL CASTILLO                 ,AV.PEDRO DE HEREDIA CRA 13 Ñ 31 45      ,LOCALES 103 - 104 Y 105                 ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,11085     ,6056931316.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,98.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000001,009005,000008,0     ,19950630.0,172910.0,GPICAPNPO ,WSGPI28S1 ,20211102.0
170.0,0     ,EMCALI CENTRO                           ,"Carrera 5  N°  13 - 83 piso 9, edificio ",                                        ,76001000.0,CALI                         ,VALLE          ,COL,          ,5107888.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,170.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000055,000003,000002,004005,000000,0     ,19950630.0,173201.0,GPICAPNPO ,WSGPI28S1 ,20130827.0
800.0,0     ,DEPURACION                              ,                                        ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002,0.0,N,800.0,Y,Y,N,SP,         ,0.0,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000020,000010,000000,001005,000000,0     ,19950630.0,144657.0,GPICAPJPO ,WSGPI04S1 ,20080527.0
350.0,0     ,DOP CALI                                ,                                        ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,          ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0.0,N,350.0,Y,Y,N,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000020,000003,000001,004005,000000,0     ,19950630.0,163957.0,GPICAPNPO ,WSGPI48S1 ,20080527.0
450.0,0     ,DOP BARRANQUILLA                        ,                                        ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,          ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0.0,N,450.0,Y,Y,N,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000020,000004,000001,008005,000000,0     ,19950630.0,172540.0,GPICAPNPO ,WSGPI48S1 ,20080527.0
150.0,0     ,INDEGA SUR BOGOTA*                      ,AUTOPISTA AL SUR # 77 -20               ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,917757720.0,917757720.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,229.0,Y,Y,N,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000055,000006,000008,002005,000000,0     ,19950630.0,172640.0,GPICAPNPO ,WSGPI48S1 ,20170322.0
171.0,0     ,CIUDAD SALITRE                          ,"AV CALLE 26 No 68B-31 LOCAL 101 (BOGOTA,",                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11299     ,6017427519.0,6011427046.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,171.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000019,002005,000001,0     ,19960626.0,115354.0,OYMMJASLFR,VNGEN14   ,20220202.0
172.0,0     ,TELEPORT                                ,CL 113 NRO 7-21 TORRE A LC 103          ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11201     ,6016295650.0,6011629499.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,172.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000025,002005,000003,0     ,19960917.0,172623.0,OYMMJASLFR,VNGEN10   ,20210910.0
175.0,0     ,CARIBE PLAZA                            ,AV EL LAGO local 0-02                   ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,11788     ,6056932702.0,6056721006.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,175.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000001,009005,000008,0     ,19961125.0,185204.0,OYMMJASLFR,VNGEN36   ,20210910.0
176.0,0     ,LOS DUJOS                               ,"Avenida Pastrana Borrero,Calle 26 #1W-02",                                        ,41001000.0,NEIVA                        ,HUILA          ,COL,          ,755045.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,176.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000019,000002,000000,014005,000008,0     ,19961125.0,185851.0,OYMMJASLFR,VNGEN36   ,20151127.0
328.0,0     ,TERMINAL DE CARGA INTERNACIONAL         ,AVENIDA EL DORADO Ñ 106 39              ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11237     ,6017426462.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,326.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000001,004005,000000,0     ,19961125.0,190044.0,OYMMJASLFR,VNGEN36   ,20220202.0
